"regiao","estado","data","novos.casos","casos.acumulados","obitos.novos","obitos.acumulados"
"Nordeste","MA",2020-03-30,7,1,1,23
"Nordeste","MA",2020-03-31,8,1,0,31
"Nordeste","MA",2020-04-01,21,1,0,52
"Nordeste","MA",2020-04-02,19,1,0,71
"Nordeste","MA",2020-04-03,10,1,0,81
"Nordeste","MA",2020-04-04,7,1,0,88
"Nordeste","MA",2020-04-05,8,2,1,96
"Nordeste","MA",2020-04-06,37,2,0,133
"Nordeste","MA",2020-04-07,39,4,2,172
"Nordeste","MA",2020-04-08,58,11,7,230
"Nordeste","MA",2020-04-09,43,12,1,273
"Nordeste","MA",2020-04-10,20,16,4,293
"Nordeste","MA",2020-04-11,51,21,5,344
"Nordeste","MA",2020-04-12,54,24,3,398
"Nordeste","MA",2020-04-13,47,27,3,445
"Nordeste","MA",2020-04-14,33,32,5,478
"Nordeste","MA",2020-04-15,152,34,2,630
"Nordeste","PI",2020-01-30,0,0,0,0
"Nordeste","PI",2020-01-31,0,0,0,0
"Nordeste","PI",2020-02-01,0,0,0,0
"Nordeste","PI",2020-02-02,0,0,0,0
"Nordeste","PI",2020-02-03,0,0,0,0
"Nordeste","PI",2020-02-04,0,0,0,0
"Nordeste","PI",2020-02-05,0,0,0,0
"Nordeste","PI",2020-02-06,0,0,0,0
"Nordeste","PI",2020-02-07,0,0,0,0
"Nordeste","PI",2020-02-08,0,0,0,0
"Nordeste","PI",2020-02-09,0,0,0,0
"Nordeste","PI",2020-02-10,0,0,0,0
"Nordeste","PI",2020-02-11,0,0,0,0
"Nordeste","PI",2020-02-12,0,0,0,0
"Nordeste","PI",2020-02-13,0,0,0,0
"Nordeste","PI",2020-02-14,0,0,0,0
"Nordeste","PI",2020-02-15,0,0,0,0
"Nordeste","PI",2020-02-16,0,0,0,0
"Nordeste","PI",2020-02-17,0,0,0,0
"Nordeste","PI",2020-02-18,0,0,0,0
"Nordeste","PI",2020-02-19,0,0,0,0
"Nordeste","PI",2020-02-20,0,0,0,0
"Nordeste","PI",2020-02-21,0,0,0,0
"Nordeste","PI",2020-02-22,0,0,0,0
"Nordeste","PI",2020-02-23,0,0,0,0
"Nordeste","PI",2020-02-24,0,0,0,0
"Nordeste","PI",2020-02-25,0,0,0,0
"Nordeste","PI",2020-02-26,0,0,0,0
"Nordeste","PI",2020-02-27,0,0,0,0
"Nordeste","PI",2020-02-28,0,0,0,0
"Nordeste","PI",2020-02-29,0,0,0,0
"Nordeste","PI",2020-03-01,0,0,0,0
"Nordeste","PI",2020-03-02,0,0,0,0
"Nordeste","PI",2020-03-03,0,0,0,0
"Nordeste","PI",2020-03-04,0,0,0,0
"Nordeste","PI",2020-03-05,0,0,0,0
"Nordeste","PI",2020-03-06,0,0,0,0
"Nordeste","PI",2020-03-07,0,0,0,0
"Nordeste","PI",2020-03-08,0,0,0,0
"Nordeste","PI",2020-03-09,0,0,0,0
"Nordeste","PI",2020-03-10,0,0,0,0
"Nordeste","PI",2020-03-11,0,0,0,0
"Nordeste","PI",2020-03-12,0,0,0,0
"Nordeste","PI",2020-03-13,0,0,0,0
"Nordeste","PI",2020-03-14,0,0,0,0
"Nordeste","PI",2020-03-15,0,0,0,0
"Nordeste","PI",2020-03-16,0,0,0,0
"Nordeste","PI",2020-03-17,0,0,0,0
"Nordeste","PI",2020-03-18,0,0,0,0
"Nordeste","PI",2020-03-19,0,0,0,0
"Nordeste","PI",2020-03-20,3,0,0,3
"Nordeste","PI",2020-03-21,1,0,0,4
"Nordeste","PI",2020-03-22,0,0,0,4
"Nordeste","PI",2020-03-23,2,0,0,6
"Nordeste","PI",2020-03-24,0,0,0,6
"Nordeste","PI",2020-03-25,2,0,0,8
"Nordeste","PI",2020-03-26,1,0,0,9
"Nordeste","PI",2020-03-27,0,0,0,9
"Nordeste","PI",2020-03-28,2,1,1,11
"Nordeste","PI",2020-03-29,3,1,0,14
"Nordeste","PI",2020-03-30,2,3,2,16
"Nordeste","PI",2020-03-31,2,4,1,18
"Nordeste","PI",2020-04-01,0,4,0,18
"Nordeste","PI",2020-04-02,1,4,0,19
"Nordeste","PI",2020-04-03,2,4,0,21
"Nordeste","PI",2020-04-04,1,4,0,22
"Nordeste","PI",2020-04-05,1,4,0,23
"Nordeste","PI",2020-04-06,0,4,0,23
"Nordeste","PI",2020-04-07,5,4,0,28
"Nordeste","PI",2020-04-08,3,5,1,31
"Nordeste","PI",2020-04-09,7,6,1,38
"Nordeste","PI",2020-04-10,2,7,1,40
"Nordeste","PI",2020-04-11,1,7,0,41
"Nordeste","PI",2020-04-12,3,7,0,44
"Nordeste","PI",2020-04-13,6,8,1,50
"Nordeste","PI",2020-04-14,8,8,0,58
"Nordeste","PI",2020-04-15,17,8,0,75
"Nordeste","CE",2020-01-30,0,0,0,0
"Nordeste","CE",2020-01-31,0,0,0,0
"Nordeste","CE",2020-02-01,0,0,0,0
"Nordeste","CE",2020-02-02,0,0,0,0
"Nordeste","CE",2020-02-03,0,0,0,0
"Nordeste","CE",2020-02-04,0,0,0,0
"Nordeste","CE",2020-02-05,0,0,0,0
"Nordeste","CE",2020-02-06,0,0,0,0
"Nordeste","CE",2020-02-07,0,0,0,0
"Nordeste","CE",2020-02-08,0,0,0,0
"Nordeste","CE",2020-02-09,0,0,0,0
"Nordeste","CE",2020-02-10,0,0,0,0
"Nordeste","CE",2020-02-11,0,0,0,0
"Nordeste","CE",2020-02-12,0,0,0,0
"Nordeste","CE",2020-02-13,0,0,0,0
"Nordeste","CE",2020-02-14,0,0,0,0
"Nordeste","CE",2020-02-15,0,0,0,0
"Nordeste","CE",2020-02-16,0,0,0,0
"Nordeste","CE",2020-02-17,0,0,0,0
"Nordeste","CE",2020-02-18,0,0,0,0
"Nordeste","CE",2020-02-19,0,0,0,0
"Nordeste","CE",2020-02-20,0,0,0,0
"Nordeste","CE",2020-02-21,0,0,0,0
"Nordeste","CE",2020-02-22,0,0,0,0
"Nordeste","CE",2020-02-23,0,0,0,0
"Nordeste","CE",2020-02-24,0,0,0,0
"Nordeste","CE",2020-02-25,0,0,0,0
"Nordeste","CE",2020-02-26,0,0,0,0
"Nordeste","CE",2020-02-27,0,0,0,0
"Nordeste","CE",2020-02-28,0,0,0,0
"Nordeste","CE",2020-02-29,0,0,0,0
"Nordeste","CE",2020-03-01,0,0,0,0
"Nordeste","CE",2020-03-02,0,0,0,0
"Nordeste","CE",2020-03-03,0,0,0,0
"Nordeste","CE",2020-03-04,0,0,0,0
"Nordeste","CE",2020-03-05,0,0,0,0
"Nordeste","CE",2020-03-06,0,0,0,0
"Nordeste","CE",2020-03-07,0,0,0,0
"Nordeste","CE",2020-03-08,0,0,0,0
"Nordeste","CE",2020-03-09,0,0,0,0
"Nordeste","CE",2020-03-10,0,0,0,0
"Nordeste","CE",2020-03-11,0,0,0,0
"Nordeste","CE",2020-03-12,0,0,0,0
"Nordeste","CE",2020-03-13,0,0,0,0
"Nordeste","CE",2020-03-14,0,0,0,0
"Nordeste","CE",2020-03-15,0,0,0,0
"Nordeste","CE",2020-03-16,0,0,0,0
"Nordeste","CE",2020-03-17,5,0,0,5
"Nordeste","CE",2020-03-18,4,0,0,9
"Nordeste","CE",2020-03-19,11,0,0,20
"Nordeste","CE",2020-03-20,35,0,0,55
"Nordeste","CE",2020-03-21,13,0,0,68
"Nordeste","CE",2020-03-22,44,0,0,112
"Nordeste","CE",2020-03-23,51,0,0,163
"Nordeste","CE",2020-03-24,19,0,0,182
"Nordeste","CE",2020-03-25,18,0,0,200
"Nordeste","CE",2020-03-26,35,3,3,235
"Nordeste","CE",2020-03-27,47,3,0,282
"Nordeste","CE",2020-03-28,32,4,1,314
"Nordeste","CE",2020-03-29,34,5,1,348
"Nordeste","CE",2020-03-30,24,5,0,372
"Nordeste","CE",2020-03-31,18,7,2,390
"Nordeste","CE",2020-04-01,54,8,1,444
"Nordeste","CE",2020-04-02,106,20,12,550
"Nordeste","CE",2020-04-03,77,22,2,627
"Nordeste","CE",2020-04-04,103,22,0,730
"Nordeste","CE",2020-04-05,93,26,4,823
"Nordeste","CE",2020-04-06,190,29,3,1013
"Nordeste","CE",2020-04-07,38,31,2,1051
"Nordeste","CE",2020-04-08,240,43,12,1291
"Nordeste","CE",2020-04-09,134,55,12,1425
"Nordeste","CE",2020-04-10,53,58,3,1478
"Nordeste","CE",2020-04-11,104,67,9,1582
"Nordeste","CE",2020-04-12,94,74,7,1676
"Nordeste","CE",2020-04-13,124,91,17,1800
"Nordeste","CE",2020-04-14,205,107,16,2005
"Nordeste","CE",2020-04-15,152,116,9,2157
"Nordeste","RN",2020-01-30,0,0,0,0
"Nordeste","RN",2020-01-31,0,0,0,0
"Nordeste","RN",2020-02-01,0,0,0,0
"Nordeste","RN",2020-02-02,0,0,0,0
"Nordeste","RN",2020-02-03,0,0,0,0
"Nordeste","RN",2020-02-04,0,0,0,0
"Nordeste","RN",2020-02-05,0,0,0,0
"Nordeste","RN",2020-02-06,0,0,0,0
"Nordeste","RN",2020-02-07,0,0,0,0
"Nordeste","RN",2020-02-08,0,0,0,0
"Nordeste","RN",2020-02-09,0,0,0,0
"Nordeste","RN",2020-02-10,0,0,0,0
"Nordeste","RN",2020-02-11,0,0,0,0
"Nordeste","RN",2020-02-12,0,0,0,0
"Nordeste","RN",2020-02-13,0,0,0,0
"Nordeste","RN",2020-02-14,0,0,0,0
"Nordeste","RN",2020-02-15,0,0,0,0
"Nordeste","RN",2020-02-16,0,0,0,0
"Nordeste","RN",2020-02-17,0,0,0,0
"Nordeste","RN",2020-02-18,0,0,0,0
"Nordeste","RN",2020-02-19,0,0,0,0
"Nordeste","RN",2020-02-20,0,0,0,0
"Nordeste","RN",2020-02-21,0,0,0,0
"Nordeste","RN",2020-02-22,0,0,0,0
"Nordeste","RN",2020-02-23,0,0,0,0
"Nordeste","RN",2020-02-24,0,0,0,0
"Nordeste","RN",2020-02-25,0,0,0,0
"Nordeste","RN",2020-02-26,0,0,0,0
"Nordeste","RN",2020-02-27,0,0,0,0
"Nordeste","RN",2020-02-28,0,0,0,0
"Nordeste","RN",2020-02-29,0,0,0,0
"Nordeste","RN",2020-03-01,0,0,0,0
"Nordeste","RN",2020-03-02,0,0,0,0
"Nordeste","RN",2020-03-03,0,0,0,0
"Nordeste","RN",2020-03-04,0,0,0,0
"Nordeste","RN",2020-03-05,0,0,0,0
"Nordeste","RN",2020-03-06,0,0,0,0
"Nordeste","RN",2020-03-07,0,0,0,0
"Nordeste","RN",2020-03-08,0,0,0,0
"Nordeste","RN",2020-03-09,0,0,0,0
"Nordeste","RN",2020-03-10,0,0,0,0
"Nordeste","RN",2020-03-11,0,0,0,0
"Nordeste","RN",2020-03-12,0,0,0,0
"Nordeste","RN",2020-03-13,1,0,0,1
"Nordeste","RN",2020-03-14,0,0,0,1
"Nordeste","RN",2020-03-15,0,0,0,1
"Nordeste","RN",2020-03-16,0,0,0,1
"Nordeste","RN",2020-03-17,0,0,0,1
"Nordeste","RN",2020-03-18,0,0,0,1
"Nordeste","RN",2020-03-19,0,0,0,1
"Nordeste","RN",2020-03-20,0,0,0,1
"Nordeste","RN",2020-03-21,5,0,0,6
"Nordeste","RN",2020-03-22,3,0,0,9
"Nordeste","RN",2020-03-23,4,0,0,13
"Nordeste","RN",2020-03-24,0,0,0,13
"Nordeste","RN",2020-03-25,1,0,0,14
"Nordeste","RN",2020-03-26,5,0,0,19
"Nordeste","RN",2020-03-27,9,0,0,28
"Nordeste","RN",2020-03-28,17,0,0,45
"Nordeste","RN",2020-03-29,23,1,1,68
"Nordeste","RN",2020-03-30,9,1,0,77
"Nordeste","RN",2020-03-31,5,1,0,82
"Nordeste","RN",2020-04-01,10,2,1,92
"Nordeste","RN",2020-04-02,13,2,0,105
"Nordeste","RN",2020-04-03,71,4,2,176
"Nordeste","RN",2020-04-04,36,5,1,212
"Nordeste","RN",2020-04-05,30,7,2,242
"Nordeste","RN",2020-04-06,4,7,0,246
"Nordeste","RN",2020-04-07,8,8,1,254
"Nordeste","RN",2020-04-08,7,11,3,261
"Nordeste","RN",2020-04-09,0,11,0,261
"Nordeste","RN",2020-04-10,2,11,0,263
"Nordeste","RN",2020-04-11,26,13,2,289
"Nordeste","RN",2020-04-12,13,15,2,302
"Nordeste","RN",2020-04-13,37,17,2,339
"Nordeste","RN",2020-04-14,37,18,1,376
"Nordeste","RN",2020-04-15,23,19,1,399
"Nordeste","PB",2020-01-30,0,0,0,0
"Nordeste","PB",2020-01-31,0,0,0,0
"Nordeste","PB",2020-02-01,0,0,0,0
"Nordeste","PB",2020-02-02,0,0,0,0
"Nordeste","PB",2020-02-03,0,0,0,0
"Nordeste","PB",2020-02-04,0,0,0,0
"Nordeste","PB",2020-02-05,0,0,0,0
"Nordeste","PB",2020-02-06,0,0,0,0
"Nordeste","PB",2020-02-07,0,0,0,0
"Nordeste","PB",2020-02-08,0,0,0,0
"Nordeste","PB",2020-02-09,0,0,0,0
"Nordeste","PB",2020-02-10,0,0,0,0
"Nordeste","PB",2020-02-11,0,0,0,0
"Nordeste","PB",2020-02-12,0,0,0,0
"Nordeste","PB",2020-02-13,0,0,0,0
"Nordeste","PB",2020-02-14,0,0,0,0
"Nordeste","PB",2020-02-15,0,0,0,0
"Nordeste","PB",2020-02-16,0,0,0,0
"Nordeste","PB",2020-02-17,0,0,0,0
"Nordeste","PB",2020-02-18,0,0,0,0
"Nordeste","PB",2020-02-19,0,0,0,0
"Nordeste","PB",2020-02-20,0,0,0,0
"Nordeste","PB",2020-02-21,0,0,0,0
"Nordeste","PB",2020-02-22,0,0,0,0
"Nordeste","PB",2020-02-23,0,0,0,0
"Nordeste","PB",2020-02-24,0,0,0,0
"Nordeste","PB",2020-02-25,0,0,0,0
"Nordeste","PB",2020-02-26,0,0,0,0
"Nordeste","PB",2020-02-27,0,0,0,0
"Nordeste","PB",2020-02-28,0,0,0,0
"Nordeste","PB",2020-02-29,0,0,0,0
"Nordeste","PB",2020-03-01,0,0,0,0
"Nordeste","PB",2020-03-02,0,0,0,0
"Nordeste","PB",2020-03-03,0,0,0,0
"Nordeste","PB",2020-03-04,0,0,0,0
"Nordeste","PB",2020-03-05,0,0,0,0
"Nordeste","PB",2020-03-06,0,0,0,0
"Nordeste","PB",2020-03-07,0,0,0,0
"Nordeste","PB",2020-03-08,0,0,0,0
"Nordeste","PB",2020-03-09,0,0,0,0
"Nordeste","PB",2020-03-10,0,0,0,0
"Nordeste","PB",2020-03-11,0,0,0,0
"Nordeste","PB",2020-03-12,0,0,0,0
"Nordeste","PB",2020-03-13,0,0,0,0
"Nordeste","PB",2020-03-14,0,0,0,0
"Nordeste","PB",2020-03-15,0,0,0,0
"Nordeste","PB",2020-03-16,0,0,0,0
"Nordeste","PB",2020-03-17,0,0,0,0
"Nordeste","PB",2020-03-18,0,0,0,0
"Nordeste","PB",2020-03-19,1,0,0,1
"Nordeste","PB",2020-03-20,0,0,0,1
"Nordeste","PB",2020-03-21,0,0,0,1
"Nordeste","PB",2020-03-22,0,0,0,1
"Nordeste","PB",2020-03-23,1,0,0,2
"Nordeste","PB",2020-03-24,1,0,0,3
"Nordeste","PB",2020-03-25,0,0,0,3
"Nordeste","PB",2020-03-26,2,0,0,5
"Nordeste","PB",2020-03-27,4,0,0,9
"Nordeste","PB",2020-03-28,5,0,0,14
"Nordeste","PB",2020-03-29,0,0,0,14
"Nordeste","PB",2020-03-30,1,0,0,15
"Nordeste","PB",2020-03-31,2,0,0,17
"Nordeste","PB",2020-04-01,3,1,1,20
"Nordeste","PB",2020-04-02,1,1,0,21
"Nordeste","PB",2020-04-03,8,1,0,29
"Nordeste","PB",2020-04-04,3,2,1,32
"Nordeste","PB",2020-04-05,2,4,2,34
"Nordeste","PB",2020-04-06,1,4,0,35
"Nordeste","PB",2020-04-07,1,4,0,36
"Nordeste","PB",2020-04-08,5,4,0,41
"Nordeste","PB",2020-04-09,14,7,3,55
"Nordeste","PB",2020-04-10,24,11,4,79
"Nordeste","PB",2020-04-11,6,11,0,85
"Nordeste","PB",2020-04-12,16,13,2,101
"Nordeste","PB",2020-04-13,10,13,0,111
"Nordeste","PB",2020-04-14,25,16,3,136
"Nordeste","PB",2020-04-15,15,21,5,151
"Nordeste","PE",2020-01-30,0,0,0,0
"Nordeste","PE",2020-01-31,0,0,0,0
"Nordeste","PE",2020-02-01,0,0,0,0
"Nordeste","PE",2020-02-02,0,0,0,0
"Nordeste","PE",2020-02-03,0,0,0,0
"Nordeste","PE",2020-02-04,0,0,0,0
"Nordeste","PE",2020-02-05,0,0,0,0
"Nordeste","PE",2020-02-06,0,0,0,0
"Nordeste","PE",2020-02-07,0,0,0,0
"Nordeste","PE",2020-02-08,0,0,0,0
"Nordeste","PE",2020-02-09,0,0,0,0
"Nordeste","PE",2020-02-10,0,0,0,0
"Nordeste","PE",2020-02-11,0,0,0,0
"Nordeste","PE",2020-02-12,0,0,0,0
"Nordeste","PE",2020-02-13,0,0,0,0
"Nordeste","PE",2020-02-14,0,0,0,0
"Nordeste","PE",2020-02-15,0,0,0,0
"Nordeste","PE",2020-02-16,0,0,0,0
"Nordeste","PE",2020-02-17,0,0,0,0
"Nordeste","PE",2020-02-18,0,0,0,0
"Nordeste","PE",2020-02-19,0,0,0,0
"Nordeste","PE",2020-02-20,0,0,0,0
"Nordeste","PE",2020-02-21,0,0,0,0
"Nordeste","PE",2020-02-22,0,0,0,0
"Nordeste","PE",2020-02-23,0,0,0,0
"Nordeste","PE",2020-02-24,0,0,0,0
"Nordeste","PE",2020-02-25,0,0,0,0
"Nordeste","PE",2020-02-26,0,0,0,0
"Nordeste","PE",2020-02-27,0,0,0,0
"Nordeste","PE",2020-02-28,0,0,0,0
"Nordeste","PE",2020-02-29,0,0,0,0
"Nordeste","PE",2020-03-01,0,0,0,0
"Nordeste","PE",2020-03-02,0,0,0,0
"Nordeste","PE",2020-03-03,0,0,0,0
"Nordeste","PE",2020-03-04,0,0,0,0
"Nordeste","PE",2020-03-05,0,0,0,0
"Nordeste","PE",2020-03-06,0,0,0,0
"Nordeste","PE",2020-03-07,0,0,0,0
"Nordeste","PE",2020-03-08,0,0,0,0
"Nordeste","PE",2020-03-09,0,0,0,0
"Nordeste","PE",2020-03-10,0,0,0,0
"Nordeste","PE",2020-03-11,0,0,0,0
"Nordeste","PE",2020-03-12,2,0,0,2
"Nordeste","PE",2020-03-13,0,0,0,2
"Nordeste","PE",2020-03-14,0,0,0,2
"Nordeste","PE",2020-03-15,0,0,0,2
"Nordeste","PE",2020-03-16,0,0,0,2
"Nordeste","PE",2020-03-17,14,0,0,16
"Nordeste","PE",2020-03-18,0,0,0,16
"Nordeste","PE",2020-03-19,12,0,0,28
"Nordeste","PE",2020-03-20,2,0,0,30
"Nordeste","PE",2020-03-21,0,0,0,30
"Nordeste","PE",2020-03-22,7,0,0,37
"Nordeste","PE",2020-03-23,5,0,0,42
"Nordeste","PE",2020-03-24,0,0,0,42
"Nordeste","PE",2020-03-25,4,1,1,46
"Nordeste","PE",2020-03-26,2,3,2,48
"Nordeste","PE",2020-03-27,8,4,1,56
"Nordeste","PE",2020-03-28,12,5,1,68
"Nordeste","PE",2020-03-29,5,5,0,73
"Nordeste","PE",2020-03-30,5,6,1,78
"Nordeste","PE",2020-03-31,9,6,0,87
"Nordeste","PE",2020-04-01,8,8,2,95
"Nordeste","PE",2020-04-02,11,9,1,106
"Nordeste","PE",2020-04-03,30,10,1,136
"Nordeste","PE",2020-04-04,40,14,4,176
"Nordeste","PE",2020-04-05,25,21,7,201
"Nordeste","PE",2020-04-06,22,30,9,223
"Nordeste","PE",2020-04-07,129,34,4,352
"Nordeste","PE",2020-04-08,49,46,12,401
"Nordeste","PE",2020-04-09,154,56,10,555
"Nordeste","PE",2020-04-10,129,65,9,684
"Nordeste","PE",2020-04-11,132,72,7,816
"Nordeste","PE",2020-04-12,144,85,13,960
"Nordeste","PE",2020-04-13,194,102,17,1154
"Nordeste","PE",2020-04-14,130,115,13,1284
"Nordeste","PE",2020-04-15,200,143,28,1484
"Nordeste","AL",2020-01-30,0,0,0,0
"Nordeste","AL",2020-01-31,0,0,0,0
"Nordeste","AL",2020-02-01,0,0,0,0
"Nordeste","AL",2020-02-02,0,0,0,0
"Nordeste","AL",2020-02-03,0,0,0,0
"Nordeste","AL",2020-02-04,0,0,0,0
"Nordeste","AL",2020-02-05,0,0,0,0
"Nordeste","AL",2020-02-06,0,0,0,0
"Nordeste","AL",2020-02-07,0,0,0,0
"Nordeste","AL",2020-02-08,0,0,0,0
"Nordeste","AL",2020-02-09,0,0,0,0
"Nordeste","AL",2020-02-10,0,0,0,0
"Nordeste","AL",2020-02-11,0,0,0,0
"Nordeste","AL",2020-02-12,0,0,0,0
"Nordeste","AL",2020-02-13,0,0,0,0
"Nordeste","AL",2020-02-14,0,0,0,0
"Nordeste","AL",2020-02-15,0,0,0,0
"Nordeste","AL",2020-02-16,0,0,0,0
"Nordeste","AL",2020-02-17,0,0,0,0
"Nordeste","AL",2020-02-18,0,0,0,0
"Nordeste","AL",2020-02-19,0,0,0,0
"Nordeste","AL",2020-02-20,0,0,0,0
"Nordeste","AL",2020-02-21,0,0,0,0
"Nordeste","AL",2020-02-22,0,0,0,0
"Nordeste","AL",2020-02-23,0,0,0,0
"Nordeste","AL",2020-02-24,0,0,0,0
"Nordeste","AL",2020-02-25,0,0,0,0
"Nordeste","AL",2020-02-26,0,0,0,0
"Nordeste","AL",2020-02-27,0,0,0,0
"Nordeste","AL",2020-02-28,0,0,0,0
"Nordeste","AL",2020-02-29,0,0,0,0
"Nordeste","AL",2020-03-01,0,0,0,0
"Nordeste","AL",2020-03-02,0,0,0,0
"Nordeste","AL",2020-03-03,0,0,0,0
"Nordeste","AL",2020-03-04,0,0,0,0
"Nordeste","AL",2020-03-05,0,0,0,0
"Nordeste","AL",2020-03-06,0,0,0,0
"Nordeste","AL",2020-03-07,0,0,0,0
"Nordeste","AL",2020-03-08,1,0,0,1
"Nordeste","AL",2020-03-09,0,0,0,1
"Nordeste","AL",2020-03-10,0,0,0,1
"Nordeste","AL",2020-03-11,0,0,0,1
"Nordeste","AL",2020-03-12,0,0,0,1
"Nordeste","AL",2020-03-13,0,0,0,1
"Nordeste","AL",2020-03-14,0,0,0,1
"Nordeste","AL",2020-03-15,0,0,0,1
"Nordeste","AL",2020-03-16,0,0,0,1
"Nordeste","AL",2020-03-17,0,0,0,1
"Nordeste","AL",2020-03-18,0,0,0,1
"Nordeste","AL",2020-03-19,3,0,0,4
"Nordeste","AL",2020-03-20,1,0,0,5
"Nordeste","AL",2020-03-21,2,0,0,7
"Nordeste","AL",2020-03-22,0,0,0,7
"Nordeste","AL",2020-03-23,0,0,0,7
"Nordeste","AL",2020-03-24,2,0,0,9
"Nordeste","AL",2020-03-25,2,0,0,11
"Nordeste","AL",2020-03-26,0,0,0,11
"Nordeste","AL",2020-03-27,0,0,0,11
"Nordeste","AL",2020-03-28,3,0,0,14
"Nordeste","AL",2020-03-29,3,0,0,17
"Nordeste","AL",2020-03-30,0,0,0,17
"Nordeste","AL",2020-03-31,1,1,1,18
"Nordeste","AL",2020-04-01,0,1,0,18
"Nordeste","AL",2020-04-02,0,1,0,18
"Nordeste","AL",2020-04-03,4,2,1,22
"Nordeste","AL",2020-04-04,1,2,0,23
"Nordeste","AL",2020-04-05,5,2,0,28
"Nordeste","AL",2020-04-06,3,2,0,31
"Nordeste","AL",2020-04-07,1,2,0,32
"Nordeste","AL",2020-04-08,5,2,0,37
"Nordeste","AL",2020-04-09,0,3,1,37
"Nordeste","AL",2020-04-10,8,3,0,45
"Nordeste","AL",2020-04-11,3,3,0,48
"Nordeste","AL",2020-04-12,0,3,0,48
"Nordeste","AL",2020-04-13,2,3,0,50
"Nordeste","AL",2020-04-14,22,4,1,72
"Nordeste","AL",2020-04-15,10,5,1,82
"Nordeste","SE",2020-01-30,0,0,0,0
"Nordeste","SE",2020-01-31,0,0,0,0
"Nordeste","SE",2020-02-01,0,0,0,0
"Nordeste","SE",2020-02-02,0,0,0,0
"Nordeste","SE",2020-02-03,0,0,0,0
"Nordeste","SE",2020-02-04,0,0,0,0
"Nordeste","SE",2020-02-05,0,0,0,0
"Nordeste","SE",2020-02-06,0,0,0,0
"Nordeste","SE",2020-02-07,0,0,0,0
"Nordeste","SE",2020-02-08,0,0,0,0
"Nordeste","SE",2020-02-09,0,0,0,0
"Nordeste","SE",2020-02-10,0,0,0,0
"Nordeste","SE",2020-02-11,0,0,0,0
"Nordeste","SE",2020-02-12,0,0,0,0
"Nordeste","SE",2020-02-13,0,0,0,0
"Nordeste","SE",2020-02-14,0,0,0,0
"Nordeste","SE",2020-02-15,0,0,0,0
"Nordeste","SE",2020-02-16,0,0,0,0
"Nordeste","SE",2020-02-17,0,0,0,0
"Nordeste","SE",2020-02-18,0,0,0,0
"Nordeste","SE",2020-02-19,0,0,0,0
"Nordeste","SE",2020-02-20,0,0,0,0
"Nordeste","SE",2020-02-21,0,0,0,0
"Nordeste","SE",2020-02-22,0,0,0,0
"Nordeste","SE",2020-02-23,0,0,0,0
"Nordeste","SE",2020-02-24,0,0,0,0
"Nordeste","SE",2020-02-25,0,0,0,0
"Nordeste","SE",2020-02-26,0,0,0,0
"Nordeste","SE",2020-02-27,0,0,0,0
"Nordeste","SE",2020-02-28,0,0,0,0
"Nordeste","SE",2020-02-29,0,0,0,0
"Nordeste","SE",2020-03-01,0,0,0,0
"Nordeste","SE",2020-03-02,0,0,0,0
"Nordeste","SE",2020-03-03,0,0,0,0
"Nordeste","SE",2020-03-04,0,0,0,0
"Nordeste","SE",2020-03-05,0,0,0,0
"Nordeste","SE",2020-03-06,0,0,0,0
"Nordeste","SE",2020-03-07,0,0,0,0
"Nordeste","SE",2020-03-08,0,0,0,0
"Nordeste","SE",2020-03-09,0,0,0,0
"Nordeste","SE",2020-03-10,0,0,0,0
"Nordeste","SE",2020-03-11,0,0,0,0
"Nordeste","SE",2020-03-12,0,0,0,0
"Nordeste","SE",2020-03-13,0,0,0,0
"Nordeste","SE",2020-03-14,0,0,0,0
"Nordeste","SE",2020-03-15,1,0,0,1
"Nordeste","SE",2020-03-16,0,0,0,1
"Nordeste","SE",2020-03-17,3,0,0,4
"Nordeste","SE",2020-03-18,1,0,0,5
"Nordeste","SE",2020-03-19,1,0,0,6
"Nordeste","SE",2020-03-20,0,0,0,6
"Nordeste","SE",2020-03-21,4,0,0,10
"Nordeste","SE",2020-03-22,0,0,0,10
"Nordeste","SE",2020-03-23,0,0,0,10
"Nordeste","SE",2020-03-24,5,0,0,15
"Nordeste","SE",2020-03-25,1,0,0,16
"Nordeste","SE",2020-03-26,0,0,0,16
"Nordeste","SE",2020-03-27,0,0,0,16
"Nordeste","SE",2020-03-28,0,0,0,16
"Nordeste","SE",2020-03-29,0,0,0,16
"Nordeste","SE",2020-03-30,0,0,0,16
"Nordeste","SE",2020-03-31,3,0,0,19
"Nordeste","SE",2020-04-01,1,0,0,20
"Nordeste","SE",2020-04-02,3,2,2,23
"Nordeste","SE",2020-04-03,2,2,0,25
"Nordeste","SE",2020-04-04,2,2,0,27
"Nordeste","SE",2020-04-05,5,3,1,32
"Nordeste","SE",2020-04-06,0,4,1,32
"Nordeste","SE",2020-04-07,4,4,0,36
"Nordeste","SE",2020-04-08,0,4,0,36
"Nordeste","SE",2020-04-09,3,4,0,39
"Nordeste","SE",2020-04-10,3,4,0,42
"Nordeste","SE",2020-04-11,0,4,0,42
"Nordeste","SE",2020-04-12,2,4,0,44
"Nordeste","SE",2020-04-13,0,4,0,44
"Nordeste","SE",2020-04-14,1,4,0,45
"Nordeste","SE",2020-04-15,1,4,0,46
"Nordeste","BA",2020-01-30,0,0,0,0
