"regiao","estado","data","novos.casos","casos.acumulados","obitos.novos","obitos.acumulados"
"Nordeste","MA",2020-05-04,187,4227,12,249
"Nordeste","MA",2020-05-05,303,4530,22,271
"Nordeste","MA",2020-05-06,498,5028,20,291
"Nordeste","MA",2020-05-07,361,5389,14,305
"Nordeste","MA",2020-05-08,520,5909,25,330
"Nordeste","MA",2020-05-09,856,6765,25,355
"Nordeste","MA",2020-05-10,834,7599,24,379
"Nordeste","MA",2020-05-11,545,8144,20,399
"Nordeste","MA",2020-05-12,382,8526,24,423
"Nordeste","MA",2020-05-13,586,9112,21,444
"Nordeste","MA",2020-05-14,689,9801,26,470
"Nordeste","MA",2020-05-15,938,10739,26,496
"Nordeste","MA",2020-05-16,853,11592,28,524
"Nordeste","MA",2020-05-17,900,12492,25,549
"Nordeste","MA",2020-05-18,746,13238,27,576
"Nordeste","MA",2020-05-19,960,14198,28,604
"Nordeste","MA",2020-05-20,916,15114,30,634
"Nordeste","MA",2020-05-21,944,16058,29,663
"Nordeste","MA",2020-05-22,1154,17212,30,693
"Nordeste","MA",2020-05-23,1555,18767,29,722
"Nordeste","MA",2020-05-24,2424,21191,32,754
"Nordeste","MA",2020-05-25,1595,22786,30,784
"Nordeste","MA",2020-05-26,1492,24278,33,817
"Nordeste","MA",2020-05-27,1867,26145,36,853
"Nordeste","MA",2020-05-28,1834,27979,34,887
"Nordeste","MA",2020-05-29,2503,30482,24,911
"Nordeste","MA",2020-05-30,2138,32620,21,932
"Nordeste","MA",2020-05-31,2019,34639,23,955
"Nordeste","MA",2020-06-01,658,35297,21,976
"Nordeste","MA",2020-06-02,1328,36625,21,997
"Nordeste","MA",2020-06-03,1549,38174,31,1028
"Nordeste","MA",2020-06-04,2455,40629,34,1062
"Nordeste","MA",2020-06-05,2684,43313,33,1095
"Nordeste","MA",2020-06-06,2157,45470,37,1132
"Nordeste","MA",2020-06-07,2123,47593,38,1170
"Nordeste","MA",2020-06-08,1778,49371,77,1247
"Nordeste","MA",2020-06-09,2698,52069,38,1285
"Nordeste","MA",2020-06-10,1439,53508,37,1322
"Nordeste","MA",2020-06-11,2172,55680,38,1360
"Nordeste","MA",2020-06-12,1925,57605,39,1399
"Nordeste","MA",2020-06-13,1254,58859,37,1436
"Nordeste","MA",2020-06-14,991,59850,31,1467
"Nordeste","MA",2020-06-15,742,60592,32,1499
"Nordeste","MA",2020-06-16,2119,62711,38,1537
"Nordeste","MA",2020-06-17,2024,64735,33,1570
"Nordeste","MA",2020-06-18,1356,66091,37,1607
"Nordeste","MA",2020-06-19,2409,68500,38,1645
"Nordeste","MA",2020-06-20,1173,69673,39,1684
"Nordeste","MA",2020-06-21,386,70059,37,1721
"Nordeste","MA",2020-06-22,630,70689,39,1760
"Nordeste","MA",2020-06-23,1332,72021,37,1797
"Nordeste","MA",2020-06-24,1293,73314,39,1836
"Nordeste","MA",2020-06-25,1611,74925,35,1871
"Nordeste","MA",2020-06-26,1773,76698,35,1906
"Nordeste","MA",2020-06-27,1417,78115,37,1943
"Nordeste","MA",2020-06-28,397,78512,39,1982
"Nordeste","MA",2020-06-29,457,78969,30,2012
"Nordeste","MA",2020-06-30,1482,80451,36,2048
"Nordeste","MA",2020-07-01,2805,83256,33,2081
"Nordeste","MA",2020-07-02,2769,86025,38,2119
"Nordeste","MA",2020-07-03,2189,88214,34,2153
"Nordeste","MA",2020-07-04,843,89057,32,2185
"Nordeste","MA",2020-07-05,657,89714,34,2219
"Nordeste","MA",2020-07-06,537,90251,31,2250
"Nordeste","MA",2020-07-07,1837,92088,36,2286
"Nordeste","MA",2020-07-08,851,92939,38,2324
"Nordeste","MA",2020-07-09,2384,95323,33,2357
"Nordeste","MA",2020-07-10,1395,96718,35,2392
"Nordeste","MA",2020-07-11,1680,98398,34,2426
"Nordeste","MA",2020-07-12,554,98952,37,2463
"Nordeste","MA",2020-07-13,878,99830,38,2501
"Nordeste","MA",2020-07-14,1637,101467,35,2536
"Nordeste","MA",2020-07-15,1002,102469,36,2572
"Nordeste","MA",2020-07-16,1657,104126,36,2608
"Nordeste","MA",2020-07-17,1057,105183,32,2640
"Nordeste","MA",2020-07-18,909,106092,36,2676
"Nordeste","MA",2020-07-19,233,106325,32,2708
"Nordeste","MA",2020-07-20,581,106906,32,2740
"Nordeste","MA",2020-07-21,1248,108154,38,2778
"Nordeste","MA",2020-07-22,1577,109731,32,2810
"Nordeste","MA",2020-07-23,1757,111488,30,2840
"Nordeste","MA",2020-07-24,1195,112683,31,2871
"Nordeste","MA",2020-07-25,880,113563,27,2898
"Nordeste","MA",2020-07-26,328,113891,25,2923
"Nordeste","MA",2020-07-27,694,114585,20,2943
"Nordeste","MA",2020-07-28,1403,115988,16,2959
"Nordeste","MA",2020-07-29,1706,117694,19,2978
"Nordeste","MA",2020-07-30,1568,119262,18,2996
"Nordeste","MA",2020-07-31,1399,120661,17,3013
"Nordeste","MA",2020-08-01,920,121581,19,3032
"Nordeste","MA",2020-08-02,372,121953,18,3050
"Nordeste","MA",2020-08-03,529,122482,19,3069
"Nordeste","MA",2020-08-04,1405,123887,16,3085
"Nordeste","MA",2020-08-05,1572,125459,18,3103
"Nordeste","MA",2020-08-06,1606,127065,17,3120
"Nordeste","MA",2020-08-07,1781,128846,18,3138
"Nordeste","MA",2020-08-08,854,129700,16,3154
"Nordeste","MA",2020-08-09,436,130136,15,3169
"Nordeste","MA",2020-08-10,430,130566,18,3187
"Nordeste","MA",2020-08-11,1494,132060,17,3204
"Nordeste","MA",2020-08-12,1205,133265,11,3215
"Nordeste","MA",2020-08-13,928,134193,13,3228
"Nordeste","MA",2020-08-14,1131,135324,12,3240
"Nordeste","MA",2020-08-15,956,136280,13,3253
"Nordeste","MA",2020-08-16,573,136853,11,3264
"Nordeste","MA",2020-08-17,555,137408,13,3277
"Nordeste","MA",2020-08-18,1777,139185,12,3289
"Nordeste","PI",2020-02-25,0,0,0,0
"Nordeste","PI",2020-02-26,0,0,0,0
"Nordeste","PI",2020-02-27,0,0,0,0
"Nordeste","PI",2020-02-28,0,0,0,0
"Nordeste","PI",2020-02-29,0,0,0,0
"Nordeste","PI",2020-03-01,0,0,0,0
"Nordeste","PI",2020-03-02,0,0,0,0
"Nordeste","PI",2020-03-03,0,0,0,0
"Nordeste","PI",2020-03-04,0,0,0,0
"Nordeste","PI",2020-03-05,0,0,0,0
"Nordeste","PI",2020-03-06,0,0,0,0
"Nordeste","PI",2020-03-07,0,0,0,0
"Nordeste","PI",2020-03-08,0,0,0,0
"Nordeste","PI",2020-03-09,0,0,0,0
"Nordeste","PI",2020-03-10,0,0,0,0
"Nordeste","PI",2020-03-11,0,0,0,0
"Nordeste","PI",2020-03-12,0,0,0,0
"Nordeste","PI",2020-03-13,0,0,0,0
"Nordeste","PI",2020-03-14,0,0,0,0
"Nordeste","PI",2020-03-15,0,0,0,0
"Nordeste","PI",2020-03-16,0,0,0,0
"Nordeste","PI",2020-03-17,0,0,0,0
"Nordeste","PI",2020-03-18,0,0,0,0
"Nordeste","PI",2020-03-19,0,0,0,0
"Nordeste","PI",2020-03-20,3,3,0,0
"Nordeste","PI",2020-03-21,1,4,0,0
"Nordeste","PI",2020-03-22,0,4,0,0
"Nordeste","PI",2020-03-23,2,6,0,0
"Nordeste","PI",2020-03-24,0,6,0,0
"Nordeste","PI",2020-03-25,2,8,0,0
"Nordeste","PI",2020-03-26,1,9,0,0
"Nordeste","PI",2020-03-27,0,9,0,0
"Nordeste","PI",2020-03-28,2,11,1,1
"Nordeste","PI",2020-03-29,3,14,0,1
"Nordeste","PI",2020-03-30,2,16,2,3
"Nordeste","PI",2020-03-31,2,18,1,4
"Nordeste","PI",2020-04-01,0,18,0,4
"Nordeste","PI",2020-04-02,1,19,0,4
"Nordeste","PI",2020-04-03,2,21,0,4
"Nordeste","PI",2020-04-04,1,22,0,4
"Nordeste","PI",2020-04-05,1,23,0,4
"Nordeste","PI",2020-04-06,0,23,0,4
"Nordeste","PI",2020-04-07,5,28,0,4
"Nordeste","PI",2020-04-08,3,31,1,5
"Nordeste","PI",2020-04-09,7,38,1,6
"Nordeste","PI",2020-04-10,2,40,1,7
"Nordeste","PI",2020-04-11,1,41,0,7
"Nordeste","PI",2020-04-12,3,44,0,7
"Nordeste","PI",2020-04-13,6,50,1,8
"Nordeste","PI",2020-04-14,8,58,0,8
"Nordeste","PI",2020-04-15,17,75,0,8
"Nordeste","PI",2020-04-16,16,91,0,8
"Nordeste","PI",2020-04-17,11,102,0,8
"Nordeste","PI",2020-04-18,21,123,1,9
"Nordeste","PI",2020-04-19,22,145,1,10
"Nordeste","PI",2020-04-20,13,158,2,12
"Nordeste","PI",2020-04-21,28,186,2,14
"Nordeste","PI",2020-04-22,20,206,1,15
"Nordeste","PI",2020-04-23,11,217,0,15
"Nordeste","PI",2020-04-24,39,256,1,16
"Nordeste","PI",2020-04-25,41,297,1,17
"Nordeste","PI",2020-04-26,34,331,1,18
"Nordeste","PI",2020-04-27,33,364,2,20
"Nordeste","PI",2020-04-28,44,408,1,21
"Nordeste","PI",2020-04-29,46,454,3,24
"Nordeste","PI",2020-04-30,59,513,0,24
"Nordeste","PI",2020-05-01,87,600,0,24
"Nordeste","PI",2020-05-02,65,665,2,26
"Nordeste","PI",2020-05-03,77,742,2,28
"Nordeste","PI",2020-05-04,42,784,0,28
"Nordeste","PI",2020-05-05,91,875,1,29
"Nordeste","PI",2020-05-06,74,949,1,30
"Nordeste","PI",2020-05-07,102,1051,5,35
"Nordeste","PI",2020-05-08,80,1131,2,37
"Nordeste","PI",2020-05-09,102,1233,1,38
"Nordeste","PI",2020-05-10,45,1278,4,42
"Nordeste","PI",2020-05-11,54,1332,3,45
"Nordeste","PI",2020-05-12,111,1443,4,49
"Nordeste","PI",2020-05-13,169,1612,8,57
"Nordeste","PI",2020-05-14,172,1784,3,60
"Nordeste","PI",2020-05-15,121,1905,0,60
"Nordeste","PI",2020-05-16,180,2085,5,65
"Nordeste","PI",2020-05-17,167,2252,7,72
"Nordeste","PI",2020-05-18,35,2287,8,80
"Nordeste","PI",2020-05-19,153,2440,5,85
"Nordeste","PI",2020-05-20,197,2637,2,87
"Nordeste","PI",2020-05-21,215,2852,4,91
"Nordeste","PI",2020-05-22,222,3074,2,93
"Nordeste","PI",2020-05-23,184,3258,6,99
"Nordeste","PI",2020-05-24,132,3390,8,107
"Nordeste","PI",2020-05-25,160,3550,3,110
"Nordeste","PI",2020-05-26,170,3720,9,119
"Nordeste","PI",2020-05-27,246,3966,15,134
"Nordeste","PI",2020-05-28,277,4243,4,138
"Nordeste","PI",2020-05-29,260,4503,8,146
"Nordeste","PI",2020-05-30,242,4745,11,157
"Nordeste","PI",2020-05-31,186,4931,4,161
"Nordeste","PI",2020-06-01,188,5119,7,168
"Nordeste","PI",2020-06-02,387,5506,12,180
"Nordeste","PI",2020-06-03,322,5828,12,192
"Nordeste","PI",2020-06-04,236,6064,10,202
"Nordeste","PI",2020-06-05,653,6717,15,217
"Nordeste","PI",2020-06-06,388,7105,7,224
"Nordeste","PI",2020-06-07,373,7478,15,239
"Nordeste","PI",2020-06-08,143,7621,15,254
"Nordeste","PI",2020-06-09,306,7927,11,265
"Nordeste","PI",2020-06-10,432,8359,18,283
"Nordeste","PI",2020-06-11,464,8823,16,299
"Nordeste","PI",2020-06-12,514,9337,18,317
"Nordeste","PI",2020-06-13,488,9825,18,335
"Nordeste","PI",2020-06-14,328,10153,25,360
"Nordeste","PI",2020-06-15,204,10357,14,374
"Nordeste","PI",2020-06-16,524,10881,19,393
"Nordeste","PI",2020-06-17,678,11559,5,398
"Nordeste","PI",2020-06-18,540,12099,23,421
"Nordeste","PI",2020-06-19,468,12567,14,435
"Nordeste","PI",2020-06-20,1246,13813,24,459
"Nordeste","PI",2020-06-21,451,14264,26,485
"Nordeste","PI",2020-06-22,212,14476,17,502
"Nordeste","PI",2020-06-23,793,15269,15,517
"Nordeste","PI",2020-06-24,958,16227,17,534
"Nordeste","PI",2020-06-25,853,17080,12,546
"Nordeste","PI",2020-06-26,943,18023,28,574
"Nordeste","PI",2020-06-27,642,18665,18,592
"Nordeste","PI",2020-06-28,493,19158,23,615
"Nordeste","PI",2020-06-29,595,19753,28,643
"Nordeste","PI",2020-06-30,669,20422,20,663
"Nordeste","PI",2020-07-01,1637,22059,23,686
"Nordeste","PI",2020-07-02,1248,23307,11,697
"Nordeste","PI",2020-07-03,1069,24376,29,726
"Nordeste","PI",2020-07-04,1185,25561,36,762
"Nordeste","PI",2020-07-05,518,26079,22,784
"Nordeste","PI",2020-07-06,432,26511,25,809
"Nordeste","PI",2020-07-07,1003,27514,25,834
"Nordeste","PI",2020-07-08,897,28411,24,858
"Nordeste","PI",2020-07-09,1334,29745,26,884
"Nordeste","PI",2020-07-10,1524,31269,12,896
"Nordeste","PI",2020-07-11,1196,32465,18,914
"Nordeste","PI",2020-07-12,498,32963,22,936
"Nordeste","PI",2020-07-13,396,33359,24,960
"Nordeste","PI",2020-07-14,797,34156,32,992
"Nordeste","PI",2020-07-15,1289,35445,27,1019
"Nordeste","PI",2020-07-16,1097,36542,24,1043
"Nordeste","PI",2020-07-17,515,37057,22,1065
"Nordeste","PI",2020-07-18,1511,38568,18,1083
"Nordeste","PI",2020-07-19,728,39296,17,1100
"Nordeste","PI",2020-07-20,310,39606,18,1118
"Nordeste","PI",2020-07-21,670,40276,22,1140
"Nordeste","PI",2020-07-22,1539,41815,18,1158
"Nordeste","PI",2020-07-23,1364,43179,26,1184
"Nordeste","PI",2020-07-24,1170,44349,31,1215
"Nordeste","PI",2020-07-25,1040,45389,13,1228
"Nordeste","PI",2020-07-26,655,46044,15,1243
"Nordeste","PI",2020-07-27,540,46584,16,1259
"Nordeste","PI",2020-07-28,967,47551,19,1278
"Nordeste","PI",2020-07-29,1411,48962,14,1292
"Nordeste","PI",2020-07-30,1236,50198,12,1304
"Nordeste","PI",2020-07-31,1279,51477,25,1329
"Nordeste","PI",2020-08-01,981,52458,25,1354
"Nordeste","PI",2020-08-02,535,52993,15,1369
"Nordeste","PI",2020-08-03,231,53224,16,1385
"Nordeste","PI",2020-08-04,1219,54443,16,1401
"Nordeste","PI",2020-08-05,0,54443,0,1401
"Nordeste","PI",2020-08-06,2657,57100,35,1436
"Nordeste","PI",2020-08-07,1290,58390,16,1452
"Nordeste","PI",2020-08-08,1181,59571,17,1469
"Nordeste","PI",2020-08-09,411,59982,11,1480
"Nordeste","PI",2020-08-10,196,60178,23,1503
"Nordeste","PI",2020-08-11,966,61144,23,1526
"Nordeste","PI",2020-08-12,1321,62465,22,1548
"Nordeste","PI",2020-08-13,1197,63662,18,1566
"Nordeste","PI",2020-08-14,933,64595,15,1581
"Nordeste","PI",2020-08-15,1043,65638,13,1594
"Nordeste","PI",2020-08-16,440,66078,14,1608
"Nordeste","PI",2020-08-17,237,66315,11,1619
"Nordeste","PI",2020-08-18,911,67226,18,1637
"Nordeste","CE",2020-02-25,0,0,0,0
"Nordeste","CE",2020-02-26,0,0,0,0
"Nordeste","CE",2020-02-27,0,0,0,0
"Nordeste","CE",2020-02-28,0,0,0,0
"Nordeste","CE",2020-02-29,0,0,0,0
"Nordeste","CE",2020-03-01,0,0,0,0
"Nordeste","CE",2020-03-02,0,0,0,0
"Nordeste","CE",2020-03-03,0,0,0,0
"Nordeste","CE",2020-03-04,0,0,0,0
"Nordeste","CE",2020-03-05,0,0,0,0
"Nordeste","CE",2020-03-06,0,0,0,0
"Nordeste","CE",2020-03-07,0,0,0,0
"Nordeste","CE",2020-03-08,0,0,0,0
"Nordeste","CE",2020-03-09,0,0,0,0
"Nordeste","CE",2020-03-10,0,0,0,0
"Nordeste","CE",2020-03-11,0,0,0,0
"Nordeste","CE",2020-03-12,0,0,0,0
"Nordeste","CE",2020-03-13,0,0,0,0
"Nordeste","CE",2020-03-14,0,0,0,0
"Nordeste","CE",2020-03-15,0,0,0,0
"Nordeste","CE",2020-03-16,0,0,0,0
"Nordeste","CE",2020-03-17,5,5,0,0
"Nordeste","CE",2020-03-18,4,9,0,0
"Nordeste","CE",2020-03-19,11,20,0,0
"Nordeste","CE",2020-03-20,35,55,0,0
"Nordeste","CE",2020-03-21,13,68,0,0
"Nordeste","CE",2020-03-22,44,112,0,0
"Nordeste","CE",2020-03-23,51,163,0,0
"Nordeste","CE",2020-03-24,19,182,0,0
"Nordeste","CE",2020-03-25,18,200,0,0
"Nordeste","CE",2020-03-26,35,235,3,3
"Nordeste","CE",2020-03-27,47,282,0,3
"Nordeste","CE",2020-03-28,32,314,1,4
"Nordeste","CE",2020-03-29,34,348,1,5
"Nordeste","CE",2020-03-30,24,372,0,5
"Nordeste","CE",2020-03-31,18,390,2,7
"Nordeste","CE",2020-04-01,54,444,1,8
"Nordeste","CE",2020-04-02,106,550,12,20
"Nordeste","CE",2020-04-03,77,627,2,22
"Nordeste","CE",2020-04-04,103,730,0,22
"Nordeste","CE",2020-04-05,93,823,4,26
"Nordeste","CE",2020-04-06,190,1013,3,29
"Nordeste","CE",2020-04-07,38,1051,2,31
"Nordeste","CE",2020-04-08,240,1291,12,43
"Nordeste","CE",2020-04-09,134,1425,12,55
"Nordeste","CE",2020-04-10,53,1478,3,58
"Nordeste","CE",2020-04-11,104,1582,9,67
"Nordeste","CE",2020-04-12,94,1676,7,74
"Nordeste","CE",2020-04-13,124,1800,17,91
"Nordeste","CE",2020-04-14,205,2005,16,107
"Nordeste","CE",2020-04-15,152,2157,9,116
"Nordeste","CE",2020-04-16,229,2386,8,124
"Nordeste","CE",2020-04-17,298,2684,25,149
"Nordeste","CE",2020-04-18,350,3034,27,176
"Nordeste","CE",2020-04-19,218,3252,10,186
"Nordeste","CE",2020-04-20,230,3482,12,198
"Nordeste","CE",2020-04-21,234,3716,17,215
"Nordeste","CE",2020-04-22,194,3910,18,233
"Nordeste","CE",2020-04-23,688,4598,33,266
"Nordeste","CE",2020-04-24,202,4800,18,284
"Nordeste","CE",2020-04-25,621,5421,26,310
"Nordeste","CE",2020-04-26,412,5833,17,327
"Nordeste","CE",2020-04-27,893,6726,63,390
"Nordeste","CE",2020-04-28,192,6918,13,403
"Nordeste","CE",2020-04-29,349,7267,38,441
"Nordeste","CE",2020-04-30,339,7606,41,482
"Nordeste","CE",2020-05-01,273,7879,23,505
"Nordeste","CE",2020-05-02,352,8231,109,614
"Nordeste","CE",2020-05-03,139,8370,49,663
"Nordeste","CE",2020-05-04,2670,11040,49,712
"Nordeste","CE",2020-05-05,430,11470,83,795
"Nordeste","CE",2020-05-06,834,12304,53,848
"Nordeste","CE",2020-05-07,1584,13888,55,903
"Nordeste","CE",2020-05-08,1068,14956,63,966
"Nordeste","CE",2020-05-09,923,15879,96,1062
"Nordeste","CE",2020-05-10,813,16692,52,1114
"Nordeste","CE",2020-05-11,907,17599,75,1189
"Nordeste","CE",2020-05-12,813,18412,91,1280
"Nordeste","CE",2020-05-13,744,19156,109,1389
"Nordeste","CE",2020-05-14,1921,21077,24,1413
"Nordeste","CE",2020-05-15,1413,22490,63,1476
"Nordeste","CE",2020-05-16,1305,23795,138,1614
"Nordeste","CE",2020-05-17,460,24255,27,1641
"Nordeste","CE",2020-05-18,2108,26363,107,1748
"Nordeste","CE",2020-05-19,1749,28112,108,1856
"Nordeste","CE",2020-05-20,2448,30560,44,1900
"Nordeste","CE",2020-05-21,853,31413,261,2161
"Nordeste","CE",2020-05-22,3160,34573,90,2251
"Nordeste","CE",2020-05-23,549,35122,57,2308
"Nordeste","CE",2020-05-24,473,35595,16,2324
"Nordeste","CE",2020-05-25,590,36185,169,2493
"Nordeste","CE",2020-05-26,836,37021,110,2603
"Nordeste","CE",2020-05-27,254,37275,68,2671
"Nordeste","CE",2020-05-28,546,37821,62,2733
"Nordeste","CE",2020-05-29,574,38395,126,2859
"Nordeste","CE",2020-05-30,8111,46506,97,2956
"Nordeste","CE",2020-05-31,1983,48489,54,3010
"Nordeste","CE",2020-06-01,2015,50504,178,3188
"Nordeste","CE",2020-06-02,2569,53073,233,3421
"Nordeste","CE",2020-06-03,2983,56056,184,3605
"Nordeste","CE",2020-06-04,3739,59795,208,3813
"Nordeste","CE",2020-06-05,1800,61595,77,3890
"Nordeste","CE",2020-06-06,1980,63575,75,3965
"Nordeste","CE",2020-06-07,696,64271,17,3982
"Nordeste","CE",2020-06-08,1334,65605,138,4120
"Nordeste","CE",2020-06-09,2779,68384,189,4309
"Nordeste","CE",2020-06-10,3018,71402,171,4480
"Nordeste","CE",2020-06-11,2477,73879,183,4663
"Nordeste","CE",2020-06-12,1826,75705,125,4788
"Nordeste","CE",2020-06-13,724,76429,41,4829
"Nordeste","CE",2020-06-14,319,76748,32,4861
"Nordeste","CE",2020-06-15,2714,79462,138,4999
"Nordeste","CE",2020-06-16,1827,81289,71,5070
"Nordeste","CE",2020-06-17,3678,84967,212,5282
"Nordeste","CE",2020-06-18,2306,87273,95,5377
"Nordeste","CE",2020-06-19,2590,89863,83,5460
"Nordeste","CE",2020-06-20,2293,92156,58,5518
"Nordeste","CE",2020-06-21,710,92866,5,5523
"Nordeste","CE",2020-06-22,1292,94158,81,5604
"Nordeste","CE",2020-06-23,3370,97528,113,5717
"Nordeste","CE",2020-06-24,2050,99578,98,5815
"Nordeste","CE",2020-06-25,2548,102126,60,5875
"Nordeste","CE",2020-06-26,2296,104422,45,5920
"Nordeste","CE",2020-06-27,2206,106628,61,5981
"Nordeste","CE",2020-06-28,940,107568,9,5990
"Nordeste","CE",2020-06-29,657,108225,86,6076
"Nordeste","CE",2020-06-30,474,108699,70,6146
"Nordeste","CE",2020-07-01,4318,113017,34,6180
"Nordeste","CE",2020-07-02,2507,115524,104,6284
"Nordeste","CE",2020-07-03,2517,118041,67,6351
"Nordeste","CE",2020-07-04,2911,120952,60,6411
"Nordeste","CE",2020-07-05,512,121464,30,6441
"Nordeste","CE",2020-07-06,1013,122477,40,6481
"Nordeste","CE",2020-07-07,2475,124952,75,6556
"Nordeste","CE",2020-07-08,3519,128471,109,6665
"Nordeste","CE",2020-07-09,2529,131000,76,6741
"Nordeste","CE",2020-07-10,2546,133546,36,6777
"Nordeste","CE",2020-07-11,2399,135945,76,6853
"Nordeste","CE",2020-07-12,840,136785,15,6868
"Nordeste","CE",2020-07-13,421,137206,79,6947
"Nordeste","CE",2020-07-14,2231,139437,30,6977
"Nordeste","CE",2020-07-15,1811,141248,53,7030
"Nordeste","CE",2020-07-16,2752,144000,97,7127
"Nordeste","CE",2020-07-17,1938,145938,38,7165
"Nordeste","CE",2020-07-18,606,146544,8,7173
"Nordeste","CE",2020-07-19,428,146972,5,7178
"Nordeste","CE",2020-07-20,594,147566,7,7185
"Nordeste","CE",2020-07-21,1420,148986,99,7284
"Nordeste","CE",2020-07-22,4122,153108,33,7317
"Nordeste","CE",2020-07-23,3134,156242,57,7374
"Nordeste","CE",2020-07-24,2582,158824,52,7426
"Nordeste","CE",2020-07-25,2773,161597,50,7476
"Nordeste","CE",2020-07-26,488,162085,17,7493
"Nordeste","CE",2020-07-27,344,162429,16,7509
"Nordeste","CE",2020-07-28,3121,165550,104,7613
"Nordeste","CE",2020-07-29,3522,169072,30,7643
"Nordeste","CE",2020-07-30,2396,171468,18,7661
"Nordeste","CE",2020-07-31,2414,173882,7,7668
"Nordeste","CE",2020-08-01,2046,175928,30,7698
"Nordeste","CE",2020-08-02,652,176580,11,7709
"Nordeste","CE",2020-08-03,381,176961,43,7752
"Nordeste","CE",2020-08-04,2380,179341,54,7806
"Nordeste","CE",2020-08-05,2102,181443,61,7867
"Nordeste","CE",2020-08-06,1858,183301,26,7893
"Nordeste","CE",2020-08-07,2108,185409,28,7921
"Nordeste","CE",2020-08-08,2835,188244,30,7951
"Nordeste","CE",2020-08-09,298,188542,3,7954
"Nordeste","CE",2020-08-10,115,188657,25,7979
"Nordeste","CE",2020-08-11,1893,190550,32,8011
"Nordeste","CE",2020-08-12,1872,192422,41,8052
"Nordeste","CE",2020-08-13,1659,194081,36,8088
"Nordeste","CE",2020-08-14,2063,196144,35,8123
"Nordeste","CE",2020-08-15,1237,197381,6,8129
"Nordeste","CE",2020-08-16,238,197619,4,8133
"Nordeste","CE",2020-08-17,583,198202,30,8163
"Nordeste","CE",2020-08-18,1056,199258,33,8196
"Nordeste","RN",2020-02-25,0,0,0,0
"Nordeste","RN",2020-02-26,0,0,0,0
"Nordeste","RN",2020-02-27,0,0,0,0
"Nordeste","RN",2020-02-28,0,0,0,0
"Nordeste","RN",2020-02-29,0,0,0,0
"Nordeste","RN",2020-03-01,0,0,0,0
"Nordeste","RN",2020-03-02,0,0,0,0
"Nordeste","RN",2020-03-03,0,0,0,0
"Nordeste","RN",2020-03-04,0,0,0,0
"Nordeste","RN",2020-03-05,0,0,0,0
"Nordeste","RN",2020-03-06,0,0,0,0
"Nordeste","RN",2020-03-07,0,0,0,0
"Nordeste","RN",2020-03-08,0,0,0,0
"Nordeste","RN",2020-03-09,0,0,0,0
"Nordeste","RN",2020-03-10,0,0,0,0
"Nordeste","RN",2020-03-11,0,0,0,0
"Nordeste","RN",2020-03-12,0,0,0,0
"Nordeste","RN",2020-03-13,1,1,0,0
"Nordeste","RN",2020-03-14,0,1,0,0
"Nordeste","RN",2020-03-15,0,1,0,0
"Nordeste","RN",2020-03-16,0,1,0,0
"Nordeste","RN",2020-03-17,0,1,0,0
"Nordeste","RN",2020-03-18,0,1,0,0
"Nordeste","RN",2020-03-19,0,1,0,0
"Nordeste","RN",2020-03-20,0,1,0,0
"Nordeste","RN",2020-03-21,5,6,0,0
"Nordeste","RN",2020-03-22,3,9,0,0
"Nordeste","RN",2020-03-23,4,13,0,0
"Nordeste","RN",2020-03-24,0,13,0,0
"Nordeste","RN",2020-03-25,1,14,0,0
"Nordeste","RN",2020-03-26,5,19,0,0
"Nordeste","RN",2020-03-27,9,28,0,0
"Nordeste","RN",2020-03-28,17,45,0,0
"Nordeste","RN",2020-03-29,23,68,1,1
"Nordeste","RN",2020-03-30,9,77,0,1
"Nordeste","RN",2020-03-31,5,82,0,1
"Nordeste","RN",2020-04-01,10,92,1,2
"Nordeste","RN",2020-04-02,13,105,0,2
"Nordeste","RN",2020-04-03,71,176,2,4
"Nordeste","RN",2020-04-04,36,212,1,5
"Nordeste","RN",2020-04-05,30,242,2,7
"Nordeste","RN",2020-04-06,4,246,0,7
"Nordeste","RN",2020-04-07,8,254,1,8
"Nordeste","RN",2020-04-08,7,261,3,11
"Nordeste","RN",2020-04-09,0,261,0,11
"Nordeste","RN",2020-04-10,2,263,0,11
"Nordeste","RN",2020-04-11,26,289,2,13
"Nordeste","RN",2020-04-12,13,302,2,15
"Nordeste","RN",2020-04-13,37,339,2,17
"Nordeste","RN",2020-04-14,37,376,1,18
"Nordeste","RN",2020-04-15,23,399,1,19
"Nordeste","RN",2020-04-16,1,400,1,20
"Nordeste","RN",2020-04-17,63,463,3,23
"Nordeste","RN",2020-04-18,53,516,1,24
"Nordeste","RN",2020-04-19,15,531,1,25
"Nordeste","RN",2020-04-20,64,595,2,27
"Nordeste","RN",2020-04-21,13,608,1,28
"Nordeste","RN",2020-04-22,38,646,1,29
"Nordeste","RN",2020-04-23,62,708,5,34
"Nordeste","RN",2020-04-24,46,754,4,38
"Nordeste","RN",2020-04-25,27,781,2,40
"Nordeste","RN",2020-04-26,44,825,4,44
"Nordeste","RN",2020-04-27,7,832,1,45
"Nordeste","RN",2020-04-28,25,857,3,48
"Nordeste","RN",2020-04-29,229,1086,5,53
"Nordeste","RN",2020-04-30,91,1177,3,56
"Nordeste","RN",2020-05-01,120,1297,0,56
"Nordeste","RN",2020-05-02,69,1366,3,59
"Nordeste","RN",2020-05-03,26,1392,2,61
"Nordeste","RN",2020-05-04,29,1421,1,62
